Order ID,Order Date,Customer ID,Category,Sub-Category,Product Name,Sales,Profit
CA-2014-122882,07-09-2014,SB-20290,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,8.4736
CA-2014-122882,07-09-2014,SB-20290,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,-559.356
US-2016-101497,29-09-2016,PS-18760,Office Supplies,Paper,Xerox 1887,18.97,9.1056
CA-2016-147585,07-11-2016,CB-12535,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,6.2244
CA-2017-149489,24-04-2017,DK-12835,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,12.41
CA-2017-149489,24-04-2017,DK-12835,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,-0.99
CA-2017-149489,24-04-2017,DK-12835,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,-5.7638
CA-2017-143798,10-12-2017,AW-10840,Office Supplies,Paper,Xerox 210,10.368,3.6288
CA-2017-143798,10-12-2017,AW-10840,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,23.316
CA-2014-142839,16-08-2014,TS-21610,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,-227.4912
CA-2017-129833,09-12-2017,HF-14995,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,15.387
CA-2017-129833,09-12-2017,HF-14995,Office Supplies,Binders,Economy Binders,10.4,5.096
US-2016-154361,14-03-2016,HZ-14950,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,6.2905
US-2016-158708,26-06-2016,AB-10255,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,3.5742
CA-2015-156335,25-09-2015,PO-19195,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,19.8276
CA-2015-156335,25-09-2015,PO-19195,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,7.0854
CA-2015-156335,25-09-2015,PO-19195,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,52.49
CA-2015-148376,27-12-2015,AG-10900,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,31.0184
CA-2015-148376,27-12-2015,AG-10900,Office Supplies,Labels,Avery 497,21.56,10.3488
CA-2014-135657,03-06-2014,SC-20725,Furniture,Tables,KI Adjustable-Height Table,515.88,113.4936
CA-2015-114069,13-07-2015,ND-18370,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,4.2804
CA-2015-114069,13-07-2015,ND-18370,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,321.84
CA-2015-114069,13-07-2015,ND-18370,Office Supplies,Paper,Easy-staple paper,9.96,4.6812
CA-2014-139857,02-02-2014,CD-12790,Office Supplies,Fasteners,Staples,12.35,5.8045
CA-2016-106306,08-03-2016,PG-18820,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,-7.1148
CA-2015-100545,22-11-2015,IM-15070,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,-9.288
CA-2017-123491,30-10-2017,JK-15205,Office Supplies,Labels,Avery 500,43.86,20.6142
CA-2017-123491,30-10-2017,JK-15205,Technology,Phones,Geemarc AmpliPOWER60,148.48,16.704
CA-2017-123491,30-10-2017,JK-15205,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,3.71
CA-2017-123491,30-10-2017,JK-15205,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,-0.8999
CA-2017-123491,30-10-2017,JK-15205,Office Supplies,Art,4009 Highlighters by Sanford,19.9,6.567
CA-2017-123491,30-10-2017,JK-15205,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,510.636
CA-2015-145401,30-01-2015,JP-15520,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,5.0064
US-2017-124968,08-09-2017,MM-18055,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,-566.5625
CA-2017-104003,07-10-2017,DC-13285,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,-14.4784
CA-2016-154788,30-04-2016,JL-15835,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2.7956
CA-2016-169943,19-05-2016,BN-11515,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,70.441
CA-2016-169943,19-05-2016,BN-11515,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,0
CA-2016-169943,19-05-2016,BN-11515,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,15.0864
CA-2016-169943,19-05-2016,BN-11515,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,12.3256
CA-2016-169943,19-05-2016,BN-11515,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,14.92
US-2015-123218,20-12-2015,KD-16345,Technology,Phones,Apple iPhone 5C,159.984,11.9988
US-2015-123218,20-12-2015,KD-16345,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,51.1936
US-2015-123218,20-12-2015,KD-16345,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,-71.8116
CA-2015-127453,19-12-2015,JK-15370,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,43.4352
CA-2015-127453,19-12-2015,JK-15370,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,0.444
CA-2015-127453,19-12-2015,JK-15370,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832,7.7728
US-2017-164056,29-04-2017,FM-14215,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,-69.89
CA-2016-106894,07-02-2016,CA-12265,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,21
CA-2016-106894,07-02-2016,CA-12265,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3.6018
CA-2014-125136,28-09-2014,KD-16495,Office Supplies,Paper,White GlueTop Scratch Pads,96.256,31.2832
CA-2014-125136,28-09-2014,KD-16495,Office Supplies,Paper,Xerox 195,10.688,3.7408
US-2016-131149,10-07-2016,LH-17155,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,-33.804
US-2016-131149,10-07-2016,LH-17155,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,17.352
CA-2017-101483,29-07-2017,AG-10675,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,6.534
CA-2017-101483,29-07-2017,AG-10675,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,1.375
CA-2017-101483,29-07-2017,AG-10675,Office Supplies,Art,Newell 322,4.368,0.3822
CA-2015-130204,03-09-2015,DB-13120,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,8.4888
CA-2015-130204,03-09-2015,DB-13120,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,3.401
CA-2015-130204,03-09-2015,DB-13120,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,46.602
CA-2014-110527,09-08-2014,ED-13885,Office Supplies,Labels,Avery 494,20.88,9.6048
CA-2017-152807,30-10-2017,MC-18100,Office Supplies,Paper,Xerox 231,20.736,7.2576
CA-2017-152807,30-10-2017,MC-18100,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,0.9856
CA-2017-152807,30-10-2017,MC-18100,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,-2.5128
CA-2017-152807,30-10-2017,MC-18100,Technology,Accessories,First Data FD10 PIN Pad,442.4,-55.3
CA-2014-133270,06-06-2014,BM-11785,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,4.9432
CA-2016-155670,13-08-2016,EM-14065,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,-8.2368
CA-2016-155670,13-08-2016,EM-14065,Office Supplies,Paper,Easy-staple paper,10.272,3.21
US-2014-157406,25-04-2014,DA-13450,Office Supplies,Paper,Xerox 1985,10.368,3.6288
US-2014-157406,25-04-2014,DA-13450,Office Supplies,Art,12 Colored Short Pencils,6.24,0.546
CA-2015-139094,22-11-2015,MO-17800,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,-32.5226
CA-2017-168837,14-10-2017,JW-15955,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,3.6894
CA-2017-116715,02-12-2017,VW-21775,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,151.0974
CA-2017-116715,02-12-2017,VW-21775,Office Supplies,Paper,Xerox 1940,109.92,53.8608
CA-2017-116715,02-12-2017,VW-21775,Office Supplies,Paper,Xerox 1962,8.56,3.852
CA-2015-135622,08-12-2015,TT-21460,Office Supplies,Paper,Xerox 1945,360.712,130.7581
CA-2015-135622,08-12-2015,TT-21460,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,150.36
US-2015-107349,13-07-2015,SL-20155,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,-66.5088
CA-2014-139017,11-05-2014,RM-19375,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,7.6154
CA-2014-141817,05-01-2014,MB-18085,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,4.884
CA-2015-130785,05-09-2015,AG-10900,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,-4.8392
CA-2015-130785,05-09-2015,AG-10900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",28.752,9.7038
CA-2015-130785,05-09-2015,AG-10900,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,-20.6964
CA-2016-110254,04-08-2016,ML-17755,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,10.518
CA-2016-110254,04-08-2016,ML-17755,Office Supplies,Labels,Avery 476,4.13,1.8998
CA-2016-110254,04-08-2016,ML-17755,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,46.116
CA-2016-110254,04-08-2016,ML-17755,Office Supplies,Labels,Avery 478,9.82,4.8118
US-2014-158057,22-03-2014,CC-12685,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,-5.8604
US-2014-158057,22-03-2014,CC-12685,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,-39.4565
CA-2017-146024,02-03-2017,SC-20770,Office Supplies,Supplies,Staple remover,6.976,-1.3952
CA-2017-146024,02-03-2017,SC-20770,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,-20.1663
CA-2016-129686,27-11-2016,GG-14650,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,-24.496
CA-2016-129686,27-11-2016,GG-14650,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,19.5
CA-2014-118976,28-04-2014,MY-18295,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,9.387
CA-2014-118976,28-04-2014,MY-18295,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,129.3786
CA-2014-118976,28-04-2014,MY-18295,Office Supplies,Art,Blackstonian Pencils,5.34,1.4952
CA-2014-118976,28-04-2014,MY-18295,Office Supplies,Labels,Avery 488,3.15,1.512
CA-2015-105347,24-11-2015,DP-13000,Office Supplies,Paper,Xerox 1919,368.91,180.7659
CA-2015-105347,24-11-2015,DP-13000,Office Supplies,Art,Prang Colored Pencils,14.7,6.615
CA-2016-124667,11-11-2016,BD-11770,Technology,Accessories,Micropad Numeric Keypads,59.97,14.9925
CA-2016-124667,11-11-2016,BD-11770,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,20.84
CA-2015-111094,09-07-2015,CB-12535,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,3.0268
CA-2015-111094,09-07-2015,CB-12535,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,59.0112
CA-2017-166317,22-09-2017,JE-15610,Office Supplies,Paper,Xerox 1940,219.84,107.7216
CA-2017-166317,22-09-2017,JE-15610,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,9.816
CA-2017-166317,22-09-2017,JE-15610,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,15.5288
CA-2017-166317,22-09-2017,JE-15610,Technology,Phones,AT&T CL82213,86.97,25.2213
CA-2015-154326,15-02-2015,RP-19855,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,64.7856
CA-2015-154326,15-02-2015,RP-19855,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,195.9944
CA-2015-154326,15-02-2015,RP-19855,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,26.5905
CA-2014-102008,30-09-2014,RA-19915,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,24.47
CA-2014-120474,01-12-2014,RP-19390,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,673.8816
CA-2014-120474,01-12-2014,RP-19390,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,12.5928
CA-2014-104773,08-12-2014,TB-21175,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,6.0416
CA-2016-140774,05-09-2016,BE-11455,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,26.985
US-2017-139465,27-08-2017,MR-17545,Office Supplies,Storage,Iris Project Case,63.84,16.5984
US-2017-139465,27-08-2017,MR-17545,Technology,Phones,GE 30522EE2,347.97,100.9113
US-2017-139465,27-08-2017,MR-17545,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,11.565
CA-2016-100965,07-07-2016,RM-19375,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,73.321
CA-2016-121034,08-08-2016,JF-15565,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,3.6296
CA-2016-121034,08-08-2016,JF-15565,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,17.5344
CA-2016-149461,13-11-2016,AS-10135,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1.5048
CA-2017-158379,22-09-2017,JA-15970,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,-4.2987
CA-2017-158379,22-09-2017,JA-15970,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,-1049.3406
CA-2017-158379,22-09-2017,JA-15970,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,22.9954
US-2016-116729,25-12-2016,GK-14620,Technology,Phones,Samsung Galaxy Note 2,2575.944,257.5944
US-2016-116729,25-12-2016,GK-14620,Office Supplies,Paper,Xerox 225,45.36,21.7728
US-2016-116729,25-12-2016,GK-14620,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,76.272
CA-2016-164938,11-02-2016,PB-19210,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,0.6993
CA-2016-165484,23-10-2016,HK-14890,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,-12.117
CA-2016-165484,23-10-2016,HK-14890,Office Supplies,Paper,Xerox 1929,54.816,17.8152
CA-2014-132612,09-06-2014,FO-14305,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,245.021
US-2017-161193,20-11-2017,BT-11680,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,28.13
US-2017-161193,20-11-2017,BT-11680,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,1.5714
CA-2015-131597,14-09-2015,SP-20620,Furniture,Tables,KI Conference Tables,170.136,-8.5068
CA-2015-164833,04-06-2015,LL-16840,Office Supplies,Labels,Avery 501,7.38,3.4686
CA-2015-164833,04-06-2015,LL-16840,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,3.0558
CA-2015-125423,13-12-2015,MC-17575,Office Supplies,Labels,Avery 513,9.96,4.5816
US-2014-130379,25-05-2014,JL-15235,Office Supplies,Appliances,Harmony Air Purifier,75.6,-166.32
US-2014-130379,25-05-2014,JL-15235,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,-24.189
CA-2016-168956,16-02-2016,EA-14035,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,-225.5568
CA-2016-168956,16-02-2016,EA-14035,Office Supplies,Fasteners,Advantus Push Pins,6.976,1.8312
CA-2016-168956,16-02-2016,EA-14035,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,-2.6982
CA-2016-168956,16-02-2016,EA-14035,Office Supplies,Paper,Xerox 206,5.184,1.8144
CA-2016-167507,22-12-2016,SA-20830,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,-25.056
CA-2016-167507,22-12-2016,SA-20830,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,3.108
CA-2016-167507,22-12-2016,SA-20830,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,4.8416
CA-2016-109344,08-02-2016,CH-12070,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,126.8973
US-2015-140851,13-07-2015,ND-18460,Office Supplies,Paper,Xerox 1931,38.88,18.6624
CA-2014-103373,18-05-2014,BS-11755,Technology,Phones,Apple iPhone 5,779.796,-168.9558
CA-2017-145884,21-10-2017,SL-20155,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,374.3792
CA-2017-145884,21-10-2017,SL-20155,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,62.9064
CA-2015-131422,05-11-2015,GB-14530,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,25.875
CA-2017-162691,01-08-2017,AS-10045,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,-263.9967
CA-2017-162691,01-08-2017,AS-10045,Office Supplies,Paper,Xerox 1998,36.288,12.7008
CA-2014-141278,21-06-2014,RM-19375,Office Supplies,Art,Newell 341,21.4,6.206
CA-2017-122693,19-02-2017,NH-18610,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,361.2994
CA-2014-117345,01-08-2014,BF-10975,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,5.9211
CA-2014-117345,01-08-2014,BF-10975,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,12.1352
CA-2014-117345,01-08-2014,BF-10975,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,10.2245
CA-2014-117345,01-08-2014,BF-10975,Office Supplies,Paper,Xerox 1916,78.304,29.364
CA-2016-157763,18-07-2016,KH-16330,Furniture,Chairs,Hon Olson Stacker Stools,140.81,39.4268
CA-2015-135391,09-02-2015,FA-14230,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,13.5324
CA-2015-135391,09-02-2015,FA-14230,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,-30.588
US-2017-113852,29-07-2017,GW-14605,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,11.7741
US-2017-158512,12-01-2017,DA-13450,Office Supplies,Paper,Xerox 195,40.08,19.2384
US-2017-158512,12-01-2017,DA-13450,Furniture,Furnishings,Flat Face Poster Frame,37.68,15.8256
CA-2017-128370,10-09-2017,FH-14275,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,27.1764
CA-2017-128370,10-09-2017,FH-14275,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2.245
CA-2015-160472,20-07-2015,RK-19300,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,9.7328
CA-2015-160472,20-07-2015,RK-19300,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,124.68
CA-2015-160472,20-07-2015,RK-19300,Office Supplies,Paper,Xerox 1981,26.4,11.88
CA-2015-160472,20-07-2015,RK-19300,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,49.105
CA-2015-160472,20-07-2015,RK-19300,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,45.9754
CA-2015-160472,20-07-2015,RK-19300,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,38.178
CA-2014-114643,13-06-2014,FM-14215,Office Supplies,Art,Staples in misc. colors,14.52,4.7916
US-2017-158218,12-05-2017,AC-10420,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,-15.99
US-2017-158218,12-05-2017,AC-10420,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,-53.072
CA-2015-121608,03-09-2015,JB-15400,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,60.5528
CA-2015-121608,03-09-2015,JB-15400,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.49,25.1225
US-2017-121251,26-03-2017,GM-14440,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,-28.9764
US-2017-121251,26-03-2017,GM-14440,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,33.5888
CA-2014-151078,12-11-2014,RF-19840,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,4.9632
US-2016-100839,13-10-2016,NC-18625,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,-465.568
